"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.288427304981117 0.288427304981117
94 "143" "90" "150" "13" "152" 140 0.168615653562576 0.168615653562576
94 "143" "90" "150" "152" "13" 140 0.0373363232888562 0.0373363232888562
94 "143" "90" "150" "140" "152" 13 0.000179457081364603 0.000179457081364603
94 "140" "143" "90" "13" "150" 152 0.0124902307550537 0.0124902307550537
94 "140" "143" "90" "13" "152" 150 0.00973647909252221 0.00973647909252221
94 "143" "90" "150" "140" "13" 152 0.000121642299997141 0.000121642299997141
94 "140" "143" "90" "150" "152" 13 0.0638660461029616 0.0638660461029616
