"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.740277777777778 0.641063515509601 0.817507418397626 0.940298507462687 0.823529411764706 1
1 0.259722222222222 0.807453416149068 0.940298507462687 0.822320117474302 0.998432601880878 1
1 0.259722222222222 0.807453416149068 0.940298507462687 0.176211453744493 0.996875 1
1 0.259722222222222 0.807453416149068 0.940298507462687 0.00146842878120411 0.625978090766823 1
1 0.740277777777778 0.641063515509601 0.817507418397626 0.0597014925373134 0.572901325478645 1
1 0.740277777777778 0.641063515509601 0.817507418397626 0.0597014925373134 0.427098674521355 1
1 0.259722222222222 0.807453416149068 0.940298507462687 0.00146842878120411 0.374021909233177 1
1 0.259722222222222 0.807453416149068 0.940298507462687 0.176211453744493 0.003125 1
1 0.259722222222222 0.807453416149068 0.940298507462687 0.822320117474302 0.00156739811912226 1
1 0.740277777777778 0.641063515509601 0.817507418397626 0.940298507462687 0.176470588235294 1
