"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.288783643399578 0.288783643399578
94 "143" "90" "150" "13" "152" 140 0.172928124626366 0.172928124626366
94 "143" "90" "150" "152" "13" 140 0.0358771478686306 0.0358771478686306
94 "143" "90" "150" "140" "152" 13 0.000185076597280936 0.000185076597280936
94 "140" "143" "90" "13" "150" 152 0.0126202651831577 0.0126202651831577
94 "140" "143" "90" "13" "152" 150 0.00927004014742255 0.00927004014742255
94 "143" "90" "150" "140" "13" 152 0.000124209160207259 0.000124209160207259
94 "143" "90" "150" "13" "140" 152 0.000271899567022589 0.000271899567022589
94 "140" "143" "90" "150" "152" 13 0.0598194689899126 0.0598194689899126
