"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.660522273425499 0.644376899696049 0.825958702064897 0.945103857566766 0.911719939117199 1
1 0.339477726574501 0.75 0.945103857566766 0.910334346504559 1 1
1 0.339477726574501 0.75 0.945103857566766 0.088145896656535 1 1
1 0.339477726574501 0.75 0.945103857566766 0.00151975683890578 0.543478260869565 1
1 0.660522273425499 0.644376899696049 0.825958702064897 0.0534124629080119 0.56150506512301 1
1 0.660522273425499 0.644376899696049 0.825958702064897 0.00148367952522255 0.766961651917404 1
1 0.660522273425499 0.644376899696049 0.825958702064897 0.00148367952522255 0.233038348082596 1
1 0.660522273425499 0.644376899696049 0.825958702064897 0.0534124629080119 0.43849493487699 1
1 0.339477726574501 0.75 0.945103857566766 0.00151975683890578 0.456521739130435 1
1 0.660522273425499 0.644376899696049 0.825958702064897 0.945103857566766 0.0882800608828006 1
