"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.286876759100222 0.286876759100222
94 "143" "90" "150" "13" "152" 140 0.193521576742037 0.193521576742037
94 "143" "90" "150" "152" "13" 140 0.0328506107263793 0.0328506107263793
94 "143" "90" "150" "140" "152" 13 0.000182045411524773 0.000182045411524773
94 "140" "143" "90" "13" "150" 152 0.0127950868160576 0.0127950868160576
94 "140" "143" "90" "13" "152" 150 0.0100321374778858 0.0100321374778858
94 "143" "90" "150" "140" "13" 152 0.00014102900707629 0.00014102900707629
94 "143" "90" "150" "152" "140" 13 0.000102979970929089 0.000102979970929089
94 "140" "143" "90" "150" "152" 13 0.0488504664911897 0.0488504664911897
