"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.338775321329245 0.338775321329245
94 "143" "90" "150" "13" "152" 140 0.18606197910468 0.18606197910468
94 "143" "90" "150" "152" "13" 140 0.0245390590138059 0.0245390590138059
94 "140" "143" "90" "13" "150" 152 0.0109071702787005 0.0109071702787005
94 "140" "143" "90" "152" "13" 150 0.000465445160264925 0.000465445160264925
94 "140" "143" "90" "152" "150" 13 0.000143213895466131 0.000143213895466131
94 "140" "143" "90" "13" "152" 150 0.00856991950469326 0.00856991950469326
94 "140" "143" "90" "150" "152" 13 0.0446798837813195 0.0446798837813195
