"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.699386503067485 0.601481481481482 0.822058823529412 0.96793893129771 0.903323262839879 1
1 0.300613496932515 0.73780487804878 0.966463414634146 0.901960784313726 0.998435054773083 1
1 0.300613496932515 0.73780487804878 0.966463414634146 0.0965309200603318 0.9984375 1
1 0.300613496932515 0.73780487804878 0.966463414634146 0.00150829562594268 0.536466774716369 1
1 0.699386503067485 0.601481481481482 0.822058823529412 0.0320610687022901 0.564213564213564 1
1 0.699386503067485 0.601481481481482 0.822058823529412 0.0320610687022901 0.435786435786436 1
1 0.300613496932515 0.73780487804878 0.966463414634146 0.00150829562594268 0.46353322528363 1
1 0.300613496932515 0.73780487804878 0.966463414634146 0.0965309200603318 0.0015625 1
1 0.300613496932515 0.73780487804878 0.966463414634146 0.901960784313726 0.00156494522691706 1
1 0.699386503067485 0.601481481481482 0.822058823529412 0.96793893129771 0.0966767371601208 1
