"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.279669830283875 0.279669830283875
94 "143" "90" "150" "13" "152" 140 0.180517550372116 0.180517550372116
94 "143" "90" "150" "152" "13" 140 0.027980220307678 0.027980220307678
94 "140" "143" "90" "13" "150" 152 0.0115081767798832 0.0115081767798832
94 "140" "143" "90" "152" "13" 150 0.000395222823690577 0.000395222823690577
94 "140" "143" "90" "152" "150" 13 0.000121607022674024 0.000121607022674024
94 "140" "143" "90" "13" "152" 150 0.00916501707470081 0.00916501707470081
94 "140" "143" "90" "150" "152" 13 0.0433488236940006 0.0433488236940006
