"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.680597014925373 0.653786707882535 0.844410876132931 0.945103857566766 0.893712574850299 1
1 0.319402985074627 0.748447204968944 0.943703703703704 0.891044776119403 0.9984375 1
1 0.319402985074627 0.748447204968944 0.943703703703704 0.105970149253731 0.9984375 1
1 0.319402985074627 0.748447204968944 0.943703703703704 0.00298507462686567 0.590301003344482 1
1 0.680597014925373 0.653786707882535 0.844410876132931 0.0548961424332344 0.558273381294964 1
1 0.680597014925373 0.653786707882535 0.844410876132931 0.0548961424332344 0.441726618705036 1
1 0.319402985074627 0.748447204968944 0.943703703703704 0.00298507462686567 0.409698996655518 1
1 0.319402985074627 0.748447204968944 0.943703703703704 0.105970149253731 0.0015625 1
1 0.319402985074627 0.748447204968944 0.943703703703704 0.891044776119403 0.0015625 1
1 0.680597014925373 0.653786707882535 0.844410876132931 0.945103857566766 0.106287425149701 1
