"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.72 0.629526462395543 0.874804381846635 0.946026986506747 0.914373088685015 1
1 0.28 0.750387596899225 0.946026986506747 0.912977099236641 1 1
1 0.28 0.750387596899225 0.946026986506747 0.0854961832061069 1 1
1 0.28 0.750387596899225 0.946026986506747 0.00152671755725191 0.657894736842105 1
1 0.72 0.629526462395543 0.874804381846635 0.0524737631184408 0.555078683834049 1
1 0.72 0.629526462395543 0.874804381846635 0.00149925037481259 0.76401179941003 1
1 0.72 0.629526462395543 0.874804381846635 0.00149925037481259 0.23598820058997 1
1 0.72 0.629526462395543 0.874804381846635 0.0524737631184408 0.444921316165951 1
1 0.28 0.750387596899225 0.946026986506747 0.00152671755725191 0.342105263157895 1
1 0.72 0.629526462395543 0.874804381846635 0.946026986506747 0.0856269113149847 1
