"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.663716814159292 0.676470588235294 0.8199121522694 0.939169139465875 0.88822652757079 1
1 0.336283185840708 0.720221606648199 0.937777777777778 0.882962962962963 1 1
1 0.336283185840708 0.720221606648199 0.937777777777778 0.111111111111111 0.9984375 1
1 0.336283185840708 0.720221606648199 0.937777777777778 0.00592592592592593 0.577338129496403 1
1 0.663716814159292 0.676470588235294 0.8199121522694 0.0593471810089021 0.557471264367816 1
1 0.663716814159292 0.676470588235294 0.8199121522694 0.00148367952522255 0.764705882352941 1
1 0.663716814159292 0.676470588235294 0.8199121522694 0.00148367952522255 0.235294117647059 1
1 0.663716814159292 0.676470588235294 0.8199121522694 0.0593471810089021 0.442528735632184 1
1 0.336283185840708 0.720221606648199 0.937777777777778 0.00592592592592593 0.422661870503597 1
1 0.336283185840708 0.720221606648199 0.937777777777778 0.111111111111111 0.0015625 1
1 0.663716814159292 0.676470588235294 0.8199121522694 0.939169139465875 0.11177347242921 1
