"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.687045123726346 0.667134831460674 0.827433628318584 0.918711656441718 0.852062588904694 1
1 0.312954876273654 0.699865410497981 0.914503816793893 0.852062588904694 0.998435054773083 1
1 0.312954876273654 0.699865410497981 0.914503816793893 0.14651493598862 0.9953125 1
1 0.312954876273654 0.699865410497981 0.914503816793893 0.00142247510668563 0.591397849462366 1
1 0.687045123726346 0.667134831460674 0.827433628318584 0.0797546012269939 0.559248554913295 1
1 0.687045123726346 0.667134831460674 0.827433628318584 0.00153374233128834 0.762536873156342 1
1 0.687045123726346 0.667134831460674 0.827433628318584 0.00153374233128834 0.237463126843658 1
1 0.687045123726346 0.667134831460674 0.827433628318584 0.0797546012269939 0.440751445086705 1
1 0.312954876273654 0.699865410497981 0.914503816793893 0.00142247510668563 0.408602150537634 1
1 0.312954876273654 0.699865410497981 0.914503816793893 0.14651493598862 0.0046875 1
1 0.312954876273654 0.699865410497981 0.914503816793893 0.852062588904694 0.00156494522691706 1
1 0.687045123726346 0.667134831460674 0.827433628318584 0.918711656441718 0.147937411095306 1
