"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.307702411147373 0.307702411147373
94 "143" "90" "150" "13" "152" 140 0.208643436826608 0.208643436826608
94 "143" "90" "150" "152" "13" 140 0.0303096884579194 0.0303096884579194
94 "143" "90" "150" "140" "152" 13 0.000378104255206396 0.000378104255206396
94 "140" "143" "90" "13" "150" 152 0.0114255646919138 0.0114255646919138
94 "140" "143" "90" "13" "152" 150 0.00907583416401378 0.00907583416401378
94 "143" "90" "150" "140" "13" 152 0.00032677222055917 0.00032677222055917
94 "140" "143" "90" "150" "152" 13 0.0447000124301927 0.0447000124301927
