"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.687683284457478 0.620689655172414 0.823008849557522 0.935285053929122 0.855507868383405 1
1 0.312316715542522 0.687002652519894 0.935285053929122 0.854285714285714 0.998432601880878 1
1 0.312316715542522 0.687002652519894 0.935285053929122 0.144285714285714 0.9984375 1
1 0.312316715542522 0.687002652519894 0.935285053929122 0.00142857142857143 0.577264653641208 1
1 0.687683284457478 0.620689655172414 0.823008849557522 0.0647149460708783 0.558106169296987 1
1 0.687683284457478 0.620689655172414 0.823008849557522 0.0647149460708783 0.441893830703013 1
1 0.312316715542522 0.687002652519894 0.935285053929122 0.00142857142857143 0.422735346358792 1
1 0.312316715542522 0.687002652519894 0.935285053929122 0.144285714285714 0.0015625 1
1 0.312316715542522 0.687002652519894 0.935285053929122 0.854285714285714 0.00156739811912226 1
1 0.687683284457478 0.620689655172414 0.823008849557522 0.935285053929122 0.144492131616595 1
