"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.341845664705206 0.341845664705206
94 "143" "90" "150" "13" "152" 140 0.203780605418556 0.203780605418556
94 "143" "90" "150" "152" "13" 140 0.0166698658856582 0.0166698658856582
94 "143" "90" "150" "140" "152" 13 0.000216591209748692 0.000216591209748692
94 "140" "143" "90" "13" "150" 152 0.00779741430301367 0.00779741430301367
94 "140" "143" "90" "13" "152" 150 0.00624599078535979 0.00624599078535979
94 "143" "90" "150" "140" "13" 152 0.000123610134856577 0.000123610134856577
94 "140" "143" "90" "150" "152" 13 0.0279640026219618 0.0279640026219618
