"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.705701078582434 0.624434389140271 0.853435114503817 0.937592867756315 0.900900900900901 1
1 0.294298921417565 0.772795216741405 0.937592867756315 0.900900900900901 0.9984375 1
1 0.294298921417565 0.772795216741405 0.937592867756315 0.0990990990990991 0.9984375 1
1 0.705701078582434 0.624434389140271 0.853435114503817 0.0609212481426449 0.569364161849711 1
1 0.705701078582434 0.624434389140271 0.853435114503817 0.00148588410104012 0.788753799392097 1
1 0.705701078582434 0.624434389140271 0.853435114503817 0.00148588410104012 0.211246200607903 1
1 0.705701078582434 0.624434389140271 0.853435114503817 0.0609212481426449 0.430635838150289 1
1 0.294298921417565 0.772795216741405 0.937592867756315 0.0990990990990991 0.0015625 1
1 0.294298921417565 0.772795216741405 0.937592867756315 0.900900900900901 0.0015625 1
1 0.705701078582434 0.624434389140271 0.853435114503817 0.937592867756315 0.0990990990990991 1
