2	15	11	-68	31	1432123934	0
2	15	11	-68	31	1432123934	1
2	15	11	-68	31	1432123934	2
2	15	11	-68	31	1432123934	3
2	15	11	-68	31	1432123934	4
13	15	11	-41	31	1432123934	0
13	15	11	-41	31	1432123934	1
13	15	11	-41	31	1432123934	2
13	15	11	-41	31	1432123934	3
13	15	11	-41	31	1432123934	4
17	15	11	-70	31	1432123934	0
17	15	11	-70	31	1432123934	1
17	15	11	-70	31	1432123934	2
17	15	11	-70	31	1432123934	3
17	15	11	-70	31	1432123934	4
7	15	11	-59	31	1432123934	0
7	15	11	-59	31	1432123934	1
7	15	11	-59	31	1432123934	2
7	15	11	-59	31	1432123934	3
7	15	11	-59	31	1432123934	4
8	15	11	-52	31	1432123934	0
8	15	11	-51	31	1432123934	1
8	15	11	-52	31	1432123934	2
8	15	11	-52	31	1432123934	3
8	15	11	-51	31	1432123934	4
9	15	11	-58	31	1432123934	0
9	15	11	-56	31	1432123934	1
9	15	11	-58	31	1432123934	2
9	15	11	-59	31	1432123934	3
9	15	11	-58	31	1432123934	4
6	15	11	-65	31	1432123934	0
6	15	11	-64	31	1432123934	1
6	15	11	-64	31	1432123934	2
6	15	11	-64	31	1432123934	3
6	15	11	-65	31	1432123934	4
11	15	11	-58	31	1432123934	0
11	15	11	-58	31	1432123934	1
11	15	11	-58	31	1432123934	2
11	15	11	-58	31	1432123934	3
11	15	11	-58	31	1432123934	4
14	15	11	-53	31	1432123934	0
14	15	11	-53	31	1432123934	1
14	15	11	-53	31	1432123934	2
14	15	11	-53	31	1432123934	3
14	15	11	-53	31	1432123934	4
20	15	11	-52	31	1432123934	0
20	15	11	-51	31	1432123934	1
20	15	11	-51	31	1432123934	2
20	15	11	-52	31	1432123934	3
20	15	11	-52	31	1432123934	4
5	15	11	-64	31	1432123934	0
5	15	11	-64	31	1432123934	1
5	15	11	-64	31	1432123934	2
5	15	11	-64	31	1432123934	3
5	15	11	-64	31	1432123934	4
15	2	11	-71	31	1432123934	0
15	2	11	-72	31	1432123934	1
15	2	11	-70	31	1432123934	2
15	2	11	-71	31	1432123934	3
15	2	11	-70	31	1432123934	4
13	2	11	-70	31	1432123935	0
13	2	11	-70	31	1432123935	1
13	2	11	-70	31	1432123935	2
13	2	11	-72	31	1432123935	3
13	2	11	-70	31	1432123935	4
17	2	11	-58	31	1432123935	0
17	2	11	-56	31	1432123935	1
17	2	11	-59	31	1432123935	2
17	2	11	-58	31	1432123935	3
17	2	11	-58	31	1432123935	4
7	2	11	-61	31	1432123935	0
7	2	11	-61	31	1432123935	1
7	2	11	-61	31	1432123935	2
7	2	11	-61	31	1432123935	3
7	2	11	-61	31	1432123935	4
8	2	11	-65	31	1432123935	0
8	2	11	-65	31	1432123935	1
8	2	11	-65	31	1432123935	2
8	2	11	-65	31	1432123935	3
