"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.122589570381523 0.122589570381523
94 "140" "143" "90" "150" "13" 152 0.189743111025104 0.189743111025104
94 "140" "90" "150" "13" "152" 143 0.126163255510876 0.126163255510876
94 "140" "90" "150" "152" "13" 143 0.0149311209491362 0.0149311209491362
94 "140" "90" "150" "143" "13" 152 0.00644015473163351 0.00644015473163351
94 "140" "143" "90" "13" "150" 152 0.026253685898765 0.026253685898765
94 "140" "143" "90" "152" "13" 150 0.0159665863554227 0.0159665863554227
94 "140" "90" "143" "13" "150" 152 0.0220870749085555 0.0220870749085555
94 "140" "90" "143" "13" "152" 150 0.0105151385330204 0.0105151385330204
94 "140" "143" "90" "152" "150" 13 0.00164816375281783 0.00164816375281783
94 "140" "143" "90" "13" "152" 150 0.0124987643393642 0.0124987643393642
94 "140" "90" "150" "143" "152" 13 0.00210857857964651 0.00210857857964651
94 "140" "90" "150" "152" "143" 13 2.91623456037817e-05 2.91623456037817e-05
94 "140" "90" "150" "13" "143" 152 0.0106164774696041 0.0106164774696041
94 "140" "143" "90" "150" "152" 13 0.0207531527683707 0.0207531527683707
94 "140" "90" "143" "150" "152" 13 0.0134082342604791 0.0134082342604791
