"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.205706123934443 0.205706123934443
94 "140" "90" "143" "150" "13" 152 0.134796847151045 0.134796847151045
94 "140" "90" "143" "13" "150" 152 0.0239419900544371 0.0239419900544371
94 "140" "90" "143" "152" "13" 150 0.00031027728547131 0.00031027728547131
94 "140" "143" "90" "13" "150" 152 0.0280655592983529 0.0280655592983529
94 "140" "143" "90" "152" "13" 150 0.0195165146846048 0.0195165146846048
94 "140" "143" "90" "152" "150" 13 0.00201157059249216 0.00201157059249216
94 "140" "143" "90" "13" "152" 150 0.0160670155196959 0.0160670155196959
94 "140" "90" "143" "152" "150" 13 3.19803342481395e-05 3.19803342481395e-05
94 "140" "90" "143" "13" "152" 150 0.0137063481147023 0.0137063481147023
94 "140" "90" "143" "150" "152" 13 0.0157965055255131 0.0157965055255131
94 "140" "143" "90" "150" "152" 13 0.0241061863985675 0.0241061863985675
