"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.164650388633926 0.164650388633926
94 "140" "143" "90" "150" "13" 152 0.176227442167633 0.176227442167633
94 "140" "90" "150" "13" "152" 143 0.139671430670089 0.139671430670089
94 "140" "90" "150" "152" "13" 143 0.0125030474599019 0.0125030474599019
94 "140" "90" "150" "143" "13" 152 0.00179440612407413 0.00179440612407413
94 "140" "143" "90" "13" "150" 152 0.00940297886607293 0.00940297886607293
94 "140" "143" "90" "152" "13" 150 0.000636126125803381 0.000636126125803381
94 "140" "90" "143" "13" "150" 152 0.0397054783223521 0.0397054783223521
94 "140" "90" "143" "152" "13" 150 0.00117776788538752 0.00117776788538752
94 "140" "90" "143" "152" "150" 13 5.83275524191915e-05 5.83275524191915e-05
94 "140" "90" "143" "13" "152" 150 0.0138586573159387 0.0138586573159387
94 "140" "143" "90" "152" "150" 13 3.15033890874055e-05 3.15033890874055e-05
94 "140" "143" "90" "13" "152" 150 0.00328198191685201 0.00328198191685201
94 "140" "90" "150" "143" "152" 13 0.000358094204584969 0.000358094204584969
94 "140" "90" "150" "152" "143" 13 0.000142891970970307 0.000142891970970307
94 "140" "90" "150" "13" "143" 152 0.00804390438414127 0.00804390438414127
94 "140" "143" "90" "150" "152" 13 0.0160498581209137 0.0160498581209137
94 "140" "90" "143" "150" "152" 13 0.014995481660649 0.014995481660649
