"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.186609082933283 0.186609082933283
94 "140" "90" "143" "150" "13" 152 0.130394901610836 0.130394901610836
94 "140" "90" "143" "13" "150" 152 0.0238340886679315 0.0238340886679315
94 "140" "90" "143" "152" "13" 150 0.000305691467736983 0.000305691467736983
94 "140" "143" "90" "13" "150" 152 0.0299567194173626 0.0299567194173626
94 "140" "143" "90" "152" "13" 150 0.0179365677166758 0.0179365677166758
94 "140" "143" "90" "152" "150" 13 0.00176556818687636 0.00176556818687636
94 "140" "143" "90" "13" "152" 150 0.0185778104913877 0.0185778104913877
94 "140" "90" "143" "152" "150" 13 3.00904353029692e-05 3.00904353029692e-05
94 "140" "90" "143" "13" "152" 150 0.014780830181663 0.014780830181663
94 "140" "90" "143" "150" "152" 13 0.0146628805024233 0.0146628805024233
94 "140" "143" "90" "150" "152" 13 0.0209841539041443 0.0209841539041443
