"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.164801824373722 0.164801824373722
94 "140" "143" "90" "150" "13" 152 0.178764184713749 0.178764184713749
94 "140" "90" "150" "13" "152" 143 0.145863124065105 0.145863124065105
94 "140" "90" "150" "152" "13" 143 0.0177590796352753 0.0177590796352753
94 "140" "90" "150" "143" "13" 152 0.00697245982323043 0.00697245982323043
94 "140" "143" "90" "13" "150" 152 0.0191695946611635 0.0191695946611635
94 "140" "143" "90" "152" "13" 150 0.0153563287989004 0.0153563287989004
94 "140" "90" "143" "13" "150" 152 0.0241525270557326 0.0241525270557326
94 "140" "90" "143" "152" "13" 150 0.000378802051788662 0.000378802051788662
94 "140" "90" "143" "152" "150" 13 3.80456209220053e-05 3.80456209220053e-05
94 "140" "90" "143" "13" "152" 150 0.0104458297792528 0.0104458297792528
94 "140" "143" "90" "152" "150" 13 0.00154233870032624 0.00154233870032624
94 "140" "143" "90" "13" "152" 150 0.00829074002507986 0.00829074002507986
94 "140" "90" "150" "143" "152" 13 0.00175129859409778 0.00175129859409778
94 "140" "90" "150" "13" "143" 152 0.0127223414498976 0.0127223414498976
94 "140" "143" "90" "150" "152" 13 0.0206400917771256 0.0206400917771256
94 "140" "90" "143" "150" "152" 13 0.0190279992916822 0.0190279992916822
