"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.193618093804329 0.193618093804329
94 "140" "90" "143" "150" "13" 152 0.113855339482899 0.113855339482899
94 "140" "90" "143" "13" "150" 152 0.0269937073957093 0.0269937073957093
94 "140" "90" "143" "152" "13" 150 0.000291956751706099 0.000291956751706099
94 "140" "143" "90" "13" "150" 152 0.0314999708579645 0.0314999708579645
94 "140" "143" "90" "152" "13" 150 0.0166864985685646 0.0166864985685646
94 "140" "143" "90" "152" "150" 13 0.00182167014940661 0.00182167014940661
94 "140" "143" "90" "13" "152" 150 0.0123351655793357 0.0123351655793357
94 "140" "90" "143" "152" "150" 13 3.18730078281768e-05 3.18730078281768e-05
94 "140" "90" "143" "13" "152" 150 0.0105705447102667 0.0105705447102667
94 "140" "90" "143" "150" "152" 13 0.0150289048117427 0.0150289048117427
94 "140" "143" "90" "150" "152" 13 0.0255575883821715 0.0255575883821715
