"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.860681114551084 0.383458646616541 0.484066767830046 0.785964912280702 0.884413309982487 1
1 0.860681114551084 0.362781954887218 0.805008944543828 0.793333333333333 0.884413309982487 1
1 0.860681114551084 0.383458646616541 0.396054628224583 0.84026622296173 0.925992779783393 1
1 0.860681114551084 0.383458646616541 0.396054628224583 0.103161397670549 0.998039215686275 1
1 0.860681114551084 0.383458646616541 0.396054628224583 0.0565723793677205 0.788888888888889 1
1 0.860681114551084 0.362781954887218 0.805008944543828 0.14 0.744299674267101 1
1 0.860681114551084 0.362781954887218 0.805008944543828 0.0666666666666667 0.909626719056974 1
1 0.860681114551084 0.383458646616541 0.484066767830046 0.210526315789474 0.744299674267101 1
1 0.860681114551084 0.383458646616541 0.484066767830046 0.00350877192982456 0.909626719056974 1
1 0.860681114551084 0.383458646616541 0.484066767830046 0.00350877192982456 0.0903732809430255 1
1 0.860681114551084 0.383458646616541 0.484066767830046 0.210526315789474 0.255700325732899 1
1 0.860681114551084 0.362781954887218 0.805008944543828 0.0666666666666667 0.0903732809430255 1
1 0.860681114551084 0.362781954887218 0.805008944543828 0.14 0.255700325732899 1
1 0.860681114551084 0.383458646616541 0.396054628224583 0.0565723793677205 0.211111111111111 1
1 0.860681114551084 0.383458646616541 0.396054628224583 0.103161397670549 0.00196078431372549 1
1 0.860681114551084 0.383458646616541 0.396054628224583 0.84026622296173 0.0740072202166065 1
1 0.860681114551084 0.362781954887218 0.805008944543828 0.793333333333333 0.115586690017513 1
1 0.860681114551084 0.383458646616541 0.484066767830046 0.785964912280702 0.115586690017513 1
