"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
143 "90" "150" "13" "152" "140" 94 0.192960781979729 0.192960781979729
143 "94" "140" "90" "150" "13" 152 0.21032065472057 0.21032065472057
143 "94" "140" "90" "13" "150" 152 0.0158707789321203 0.0158707789321203
143 "94" "140" "90" "152" "13" 150 0.00116935172102717 0.00116935172102717
143 "90" "150" "13" "140" "94" 152 0.000912531174587694 0.000912531174587694
143 "90" "150" "13" "94" "140" 152 0.000477024307096143 0.000477024307096143
143 "90" "150" "13" "94" "152" 140 7.54785296038201e-07 7.54785296038201e-07
143 "90" "150" "13" "140" "152" 94 4.30270101966692e-05 4.30270101966692e-05
143 "94" "140" "90" "152" "150" 13 6.77885055667927e-05 6.77885055667927e-05
143 "94" "140" "90" "13" "152" 150 0.00474822484444582 0.00474822484444582
143 "94" "140" "90" "150" "152" 13 0.0206121875769706 0.0206121875769706
143 "90" "150" "13" "152" "94" 140 0.0908399989012264 0.0908399989012264
