"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.839762611275964 0.410122164048866 0.480274442538593 0.812382739212008 0.897163120567376 1
1 0.839762611275964 0.394415357766143 0.736842105263158 0.780357142857143 0.897163120567376 1
1 0.839762611275964 0.410122164048866 0.385934819897084 0.854483925549915 0.925476603119584 1
1 0.839762611275964 0.410122164048866 0.385934819897084 0.0964467005076142 1 1
1 0.839762611275964 0.410122164048866 0.385934819897084 0.0490693739424704 0.74609375 1
1 0.839762611275964 0.394415357766143 0.736842105263158 0.148214285714286 0.628654970760234 1
1 0.839762611275964 0.394415357766143 0.736842105263158 0.0714285714285714 0.910505836575875 1
1 0.839762611275964 0.410122164048866 0.480274442538593 0.187617260787992 0.628654970760234 1
1 0.839762611275964 0.410122164048866 0.480274442538593 0.187617260787992 0.371345029239766 1
1 0.839762611275964 0.394415357766143 0.736842105263158 0.0714285714285714 0.0894941634241245 1
1 0.839762611275964 0.394415357766143 0.736842105263158 0.148214285714286 0.371345029239766 1
1 0.839762611275964 0.410122164048866 0.385934819897084 0.0490693739424704 0.25390625 1
1 0.839762611275964 0.410122164048866 0.385934819897084 0.854483925549915 0.0745233968804159 1
1 0.839762611275964 0.394415357766143 0.736842105263158 0.780357142857143 0.102836879432624 1
1 0.839762611275964 0.410122164048866 0.480274442538593 0.812382739212008 0.102836879432624 1
