"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
143 "90" "150" "13" "152" "140" 94 0.21080817304476 0.21080817304476
143 "94" "140" "90" "150" "13" 152 0.225543880626037 0.225543880626037
143 "94" "140" "90" "13" "150" 152 0.0130827156665679 0.0130827156665679
143 "94" "140" "90" "152" "13" 150 0.00423699223154978 0.00423699223154978
143 "90" "150" "13" "94" "140" 152 0.00220275283969943 0.00220275283969943
143 "90" "150" "13" "140" "94" 152 0.00157511114760937 0.00157511114760937
143 "90" "150" "13" "140" "152" 94 7.95510680610791e-05 7.95510680610791e-05
143 "90" "150" "13" "94" "152" 140 3.46344786116263e-06 3.46344786116263e-06
143 "94" "140" "90" "152" "150" 13 0.000128150993770882 0.000128150993770882
143 "94" "140" "90" "13" "152" 150 0.00525088587977894 0.00525088587977894
143 "94" "140" "90" "150" "152" 13 0.0197771686369846 0.0197771686369846
143 "90" "150" "13" "152" "94" 140 0.0991652153575037 0.0991652153575037
