"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.809230769230769 0.415584415584416 0.459069020866774 0.685884691848907 0.883882149046794 1
1 0.809230769230769 0.385899814471243 0.885057471264368 0.855595667870036 0.883882149046794 1
1 0.809230769230769 0.415584415584416 0.447833065810594 0.877796901893287 0.921606118546845 1
1 0.809230769230769 0.415584415584416 0.447833065810594 0.115318416523236 0.998039215686275 1
1 0.809230769230769 0.415584415584416 0.447833065810594 0.00688468158347676 0.760536398467433 1
1 0.809230769230769 0.385899814471243 0.885057471264368 0.144404332129964 0.6432 1
1 0.809230769230769 0.415584415584416 0.459069020866774 0.312127236580517 0.6432 1
1 0.809230769230769 0.415584415584416 0.459069020866774 0.00198807157057654 0.90448343079922 1
1 0.809230769230769 0.415584415584416 0.459069020866774 0.00198807157057654 0.0955165692007797 1
1 0.809230769230769 0.415584415584416 0.459069020866774 0.312127236580517 0.3568 1
1 0.809230769230769 0.385899814471243 0.885057471264368 0.144404332129964 0.3568 1
1 0.809230769230769 0.415584415584416 0.447833065810594 0.00688468158347676 0.239463601532567 1
1 0.809230769230769 0.415584415584416 0.447833065810594 0.115318416523236 0.00196078431372549 1
1 0.809230769230769 0.415584415584416 0.447833065810594 0.877796901893287 0.0783938814531549 1
1 0.809230769230769 0.385899814471243 0.885057471264368 0.855595667870036 0.116117850953206 1
1 0.809230769230769 0.415584415584416 0.459069020866774 0.685884691848907 0.116117850953206 1
