"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
143 "94" "140" "90" "150" "13" 152 0.277644952893601 0.277644952893601
143 "90" "150" "13" "152" "140" 94 0.146277417880663 0.146277417880663
143 "90" "150" "13" "94" "140" 152 0.00210160689432745 0.00210160689432745
143 "90" "150" "13" "140" "94" 152 0.000335837306459317 0.000335837306459317
143 "94" "140" "90" "13" "150" 152 0.0514352690943826 0.0514352690943826
143 "94" "140" "90" "152" "13" 150 0.000569163312158367 0.000569163312158367
143 "94" "140" "90" "152" "150" 13 6.64023864184762e-05 6.64023864184762e-05
143 "94" "140" "90" "13" "152" 150 0.0146635635576091 0.0146635635576091
143 "90" "150" "13" "140" "152" 94 1.44305092619238e-05 1.44305092619238e-05
143 "90" "150" "13" "152" "94" 140 0.0453190773188557 0.0453190773188557
143 "94" "140" "90" "150" "152" 13 0.0350533708062061 0.0350533708062061
