"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.138105690394924 0.138105690394924
94 "140" "143" "90" "150" "13" 152 0.161610519368705 0.161610519368705
94 "140" "90" "150" "13" "152" 143 0.130851645337244 0.130851645337244
94 "140" "90" "150" "152" "13" 143 0.0140028569717665 0.0140028569717665
94 "140" "90" "150" "143" "13" 152 0.00514670446908248 0.00514670446908248
94 "140" "143" "90" "13" "150" 152 0.0187619561762573 0.0187619561762573
94 "140" "143" "90" "152" "13" 150 0.014003739180623 0.014003739180623
94 "140" "90" "143" "13" "150" 152 0.0278284899105682 0.0278284899105682
94 "140" "90" "143" "13" "152" 150 0.0131182355184829 0.0131182355184829
94 "140" "143" "90" "152" "150" 13 0.00154908619254679 0.00154908619254679
94 "140" "143" "90" "13" "152" 150 0.00884430886111901 0.00884430886111901
94 "140" "90" "150" "143" "152" 13 0.00102692460063852 0.00102692460063852
94 "140" "90" "150" "152" "143" 13 2.81181866902943e-05 2.81181866902943e-05
94 "140" "90" "150" "13" "143" 152 0.0108612037631704 0.0108612037631704
94 "140" "143" "90" "150" "152" 13 0.0172469724227472 0.0172469724227472
94 "140" "90" "143" "150" "152" 13 0.0147385519393792 0.0147385519393792
