"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.179741787250969 0.179741787250969
94 "140" "90" "143" "150" "13" 152 0.112123149518335 0.112123149518335
94 "140" "90" "143" "13" "150" 152 0.0263946062114169 0.0263946062114169
94 "140" "143" "90" "13" "150" 152 0.0343854636502048 0.0343854636502048
94 "140" "143" "90" "152" "13" 150 0.0146639826702323 0.0146639826702323
94 "140" "143" "90" "152" "150" 13 0.00147926140971641 0.00147926140971641
94 "140" "143" "90" "13" "152" 150 0.0127353569074833 0.0127353569074833
94 "140" "90" "143" "13" "152" 150 0.00977578007830254 0.00977578007830254
94 "140" "90" "143" "150" "152" 13 0.0128014619528808 0.0128014619528808
94 "140" "143" "90" "150" "152" 13 0.0205217001192051 0.0205217001192051
