"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.151895196934024 0.151895196934024
94 "140" "143" "90" "150" "13" 152 0.169506476646741 0.169506476646741
94 "140" "90" "150" "13" "152" 143 0.126200094077491 0.126200094077491
94 "140" "90" "150" "152" "13" 143 0.012241001057459 0.012241001057459
94 "140" "90" "150" "143" "13" 152 0.00226099342090716 0.00226099342090716
94 "140" "143" "90" "13" "150" 152 0.0102859546992069 0.0102859546992069
94 "140" "143" "90" "152" "13" 150 0.00157131402848044 0.00157131402848044
94 "140" "90" "143" "13" "150" 152 0.0407970398338913 0.0407970398338913
94 "140" "90" "143" "152" "13" 150 0.00147063899209993 0.00147063899209993
94 "140" "90" "143" "152" "150" 13 7.13902423349482e-05 7.13902423349482e-05
94 "140" "90" "143" "13" "152" 150 0.0127884760627209 0.0127884760627209
94 "140" "143" "90" "152" "150" 13 7.62773800233224e-05 7.62773800233224e-05
94 "140" "143" "90" "13" "152" 150 0.003224294850524 0.003224294850524
94 "140" "90" "150" "143" "152" 13 0.000463401804735476 0.000463401804735476
94 "140" "90" "150" "152" "143" 13 0.000142613604552921 0.000142613604552921
94 "140" "90" "150" "13" "143" 152 0.00481854904659513 0.00481854904659513
94 "140" "143" "90" "150" "152" 13 0.0163418342324835 0.0163418342324835
94 "140" "90" "143" "150" "152" 13 0.0146439603849437 0.0146439603849437
