"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.13492066064348 0.13492066064348
94 "140" "143" "90" "150" "13" 152 0.169171244639793 0.169171244639793
94 "140" "90" "150" "13" "152" 143 0.12773318171731 0.12773318171731
94 "140" "90" "150" "152" "13" 143 0.015898913965279 0.015898913965279
94 "140" "90" "150" "143" "13" 152 0.00679776345517064 0.00679776345517064
94 "140" "143" "90" "13" "150" 152 0.0215440035281721 0.0215440035281721
94 "140" "143" "90" "152" "13" 150 0.0137879520872759 0.0137879520872759
94 "140" "90" "143" "13" "150" 152 0.0298663356377677 0.0298663356377677
94 "140" "90" "143" "152" "13" 150 0.000319815424949693 0.000319815424949693
94 "140" "90" "143" "152" "150" 13 3.18430942590604e-05 3.18430942590604e-05
94 "140" "90" "143" "13" "152" 150 0.0116293696288653 0.0116293696288653
94 "140" "143" "90" "152" "150" 13 0.0013728263983002 0.0013728263983002
94 "140" "143" "90" "13" "152" 150 0.00838881553309357 0.00838881553309357
94 "140" "90" "150" "143" "152" 13 0.00157237986463059 0.00157237986463059
94 "140" "90" "150" "152" "143" 13 3.13588046652446e-05 3.13588046652446e-05
94 "140" "90" "150" "13" "143" 152 0.0115892038638979 0.0115892038638979
94 "140" "143" "90" "150" "152" 13 0.0213103312046251 0.0213103312046251
94 "140" "90" "143" "150" "152" 13 0.0169958196547019 0.0169958196547019
