"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.127789254653296 0.127789254653296
94 "140" "143" "90" "150" "13" 152 0.172851218787468 0.172851218787468
94 "140" "90" "150" "13" "152" 143 0.106583027142727 0.106583027142727
94 "140" "90" "150" "152" "13" 143 0.0111475366814767 0.0111475366814767
94 "140" "90" "150" "143" "13" 152 0.00467761405803568 0.00467761405803568
94 "140" "143" "90" "13" "150" 152 0.0225342438116019 0.0225342438116019
94 "140" "143" "90" "152" "13" 150 0.0152617914254657 0.0152617914254657
94 "140" "90" "143" "13" "150" 152 0.0279365727750764 0.0279365727750764
94 "140" "90" "143" "13" "152" 150 0.0142085271853583 0.0142085271853583
94 "140" "143" "90" "152" "150" 13 0.0017357831449564 0.0017357831449564
94 "140" "143" "90" "13" "152" 150 0.0114609053292422 0.0114609053292422
94 "140" "90" "150" "143" "152" 13 0.00124882436209852 0.00124882436209852
94 "140" "90" "150" "152" "143" 13 2.15203410839318e-05 2.15203410839318e-05
94 "140" "90" "150" "13" "143" 152 0.00852664217141814 0.00852664217141814
94 "140" "143" "90" "150" "152" 13 0.0204961919510831 0.0204961919510831
94 "140" "90" "143" "150" "152" 13 0.0151528760458453 0.0151528760458453
