"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.118271360410017 0.118271360410017
94 "140" "143" "90" "150" "13" 152 0.163021054892005 0.163021054892005
94 "140" "90" "150" "13" "152" 143 0.118728402615873 0.118728402615873
94 "140" "90" "150" "152" "13" 143 0.0137418176455885 0.0137418176455885
94 "140" "90" "150" "143" "13" 152 0.00486149209159969 0.00486149209159969
94 "140" "143" "90" "13" "150" 152 0.0211508068532559 0.0211508068532559
94 "140" "143" "90" "152" "13" 150 0.0141749971344584 0.0141749971344584
94 "140" "90" "143" "13" "150" 152 0.0218409755825524 0.0218409755825524
94 "140" "90" "143" "13" "152" 150 0.0141260041081185 0.0141260041081185
94 "140" "143" "90" "152" "150" 13 0.00147913013576957 0.00147913013576957
94 "140" "143" "90" "13" "152" 150 0.0136796263230013 0.0136796263230013
94 "140" "90" "150" "143" "152" 13 0.00162049736386656 0.00162049736386656
94 "140" "90" "150" "13" "143" 152 0.0093557090241401 0.0093557090241401
94 "140" "143" "90" "150" "152" 13 0.0177841150791278 0.0177841150791278
94 "140" "90" "143" "150" "152" 13 0.0129023302265473 0.0129023302265473
