"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.12955320222844 0.12955320222844
94 "140" "143" "90" "150" "13" 152 0.177730009376934 0.177730009376934
94 "140" "90" "150" "13" "152" 143 0.117870015787303 0.117870015787303
94 "140" "90" "150" "152" "13" 143 0.0129422988689623 0.0129422988689623
94 "140" "90" "150" "143" "13" 152 0.00595974137719084 0.00595974137719084
94 "140" "143" "90" "13" "150" 152 0.0225162775499624 0.0225162775499624
94 "140" "143" "90" "152" "13" 150 0.0158385726429085 0.0158385726429085
94 "140" "90" "143" "13" "150" 152 0.0275964380914581 0.0275964380914581
94 "140" "90" "143" "152" "13" 150 0.000300629838347976 0.000300629838347976
94 "140" "90" "143" "152" "150" 13 3.3114733813708e-05 3.3114733813708e-05
94 "140" "90" "143" "13" "152" 150 0.0101166985628122 0.0101166985628122
94 "140" "143" "90" "152" "150" 13 0.00174463759133549 0.00174463759133549
94 "140" "143" "90" "13" "152" 150 0.00825434035996454 0.00825434035996454
94 "140" "90" "150" "143" "152" 13 0.00127214897146533 0.00127214897146533
94 "140" "90" "150" "152" "143" 13 2.52286527660084e-05 2.52286527660084e-05
94 "140" "90" "150" "13" "143" 152 0.00931150413733993 0.00931150413733993
94 "140" "143" "90" "150" "152" 13 0.0205206860141666 0.0205206860141666
94 "140" "90" "143" "150" "152" 13 0.0149581975175694 0.0149581975175694
