"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.860088365243004 0.432520325203252 0.475548060708263 0.806273062730627 0.892035398230088 1
1 0.860088365243004 0.351219512195122 0.745551601423488 0.771378708551483 0.892035398230088 1
1 0.860088365243004 0.432520325203252 0.389544688026981 0.844221105527638 0.918149466192171 1
1 0.860088365243004 0.432520325203252 0.389544688026981 0.102177554438861 1 1
1 0.860088365243004 0.432520325203252 0.389544688026981 0.0536013400335008 0.760233918128655 1
1 0.860088365243004 0.351219512195122 0.745551601423488 0.160558464223386 0.641975308641975 1
1 0.860088365243004 0.351219512195122 0.745551601423488 0.0680628272251309 0.90448343079922 1
1 0.860088365243004 0.432520325203252 0.475548060708263 0.193726937269373 0.641975308641975 1
1 0.860088365243004 0.432520325203252 0.475548060708263 0.193726937269373 0.358024691358025 1
1 0.860088365243004 0.351219512195122 0.745551601423488 0.0680628272251309 0.0955165692007797 1
1 0.860088365243004 0.351219512195122 0.745551601423488 0.160558464223386 0.358024691358025 1
1 0.860088365243004 0.432520325203252 0.389544688026981 0.0536013400335008 0.239766081871345 1
1 0.860088365243004 0.432520325203252 0.389544688026981 0.844221105527638 0.0818505338078292 1
1 0.860088365243004 0.351219512195122 0.745551601423488 0.771378708551483 0.107964601769912 1
1 0.860088365243004 0.432520325203252 0.475548060708263 0.806273062730627 0.107964601769912 1
