"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
143 "94" "140" "90" "150" "13" 152 0.256054713249053 0.256054713249053
143 "90" "150" "13" "152" "140" 94 0.25426096693892 0.25426096693892
143 "90" "150" "13" "94" "140" 152 0.00135234125926752 0.00135234125926752
143 "94" "140" "90" "13" "150" 152 0.0234537829264721 0.0234537829264721
143 "94" "140" "90" "152" "13" 150 0.00358795562984216 0.00358795562984216
143 "94" "140" "90" "152" "150" 13 0.000201767676005794 0.000201767676005794
143 "94" "140" "90" "13" "152" 150 0.00370590076543824 0.00370590076543824
143 "90" "150" "13" "94" "152" 140 8.55912189409825e-06 8.55912189409825e-06
143 "90" "150" "13" "152" "94" 140 0.0553438697753486 0.0553438697753486
143 "94" "140" "90" "150" "152" 13 0.00290971265055742 0.00290971265055742
