"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.113197766712622 0.113197766712622
94 "140" "143" "90" "150" "13" 152 0.173734065824525 0.173734065824525
94 "140" "90" "150" "13" "152" 143 0.104004136004805 0.104004136004805
94 "140" "90" "150" "152" "13" 143 0.0135252432741174 0.0135252432741174
94 "140" "90" "150" "143" "13" 152 0.00576661055813469 0.00576661055813469
94 "140" "143" "90" "13" "150" 152 0.0238178126251166 0.0238178126251166
94 "140" "143" "90" "152" "13" 150 0.0163649063000734 0.0163649063000734
94 "140" "90" "143" "13" "150" 152 0.0233968967265353 0.0233968967265353
94 "140" "90" "143" "13" "152" 150 0.0118393935242709 0.0118393935242709
94 "140" "143" "90" "152" "150" 13 0.00157019356823732 0.00157019356823732
94 "140" "143" "90" "13" "152" 150 0.0120523871115048 0.0120523871115048
94 "140" "90" "150" "143" "152" 13 0.00199377492701465 0.00199377492701465
94 "140" "90" "150" "13" "143" 152 0.00841059088007296 0.00841059088007296
94 "140" "143" "90" "150" "152" 13 0.0208617677466457 0.0208617677466457
94 "140" "90" "143" "150" "152" 13 0.0135926452154921 0.0135926452154921
