"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.142857337089062 0.142857337089062
94 "140" "143" "90" "150" "13" 152 0.171573807304987 0.171573807304987
94 "140" "90" "150" "13" "152" 143 0.133748585393675 0.133748585393675
94 "140" "90" "150" "152" "13" 143 0.0176064475257565 0.0176064475257565
94 "140" "90" "150" "143" "13" 152 0.00659408047902429 0.00659408047902429
94 "140" "143" "90" "13" "150" 152 0.0239832590566981 0.0239832590566981
94 "140" "143" "90" "152" "13" 150 0.0151358387068975 0.0151358387068975
94 "140" "90" "143" "13" "150" 152 0.0232981899333823 0.0232981899333823
94 "140" "90" "143" "13" "152" 150 0.0101929580958547 0.0101929580958547
94 "140" "143" "90" "152" "150" 13 0.00146368550132635 0.00146368550132635
94 "140" "143" "90" "13" "152" 150 0.0104926758373054 0.0104926758373054
94 "140" "90" "150" "143" "152" 13 0.00164119336366827 0.00164119336366827
94 "140" "90" "150" "13" "143" 152 0.010794669293584 0.010794669293584
94 "140" "143" "90" "150" "152" 13 0.0212360508059217 0.0212360508059217
94 "140" "90" "143" "150" "152" 13 0.0176817529206501 0.0176817529206501
