"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.178794841240636 0.178794841240636
94 "140" "143" "90" "150" "13" 152 0.157257000965805 0.157257000965805
94 "140" "90" "150" "13" "152" 143 0.135363830240617 0.135363830240617
94 "140" "90" "150" "152" "13" 143 0.0141581830304712 0.0141581830304712
94 "140" "90" "150" "143" "13" 152 0.0020396274430427 0.0020396274430427
94 "140" "143" "90" "13" "150" 152 0.00947171502021652 0.00947171502021652
94 "140" "90" "143" "13" "150" 152 0.0337148078342867 0.0337148078342867
94 "140" "90" "143" "152" "13" 150 0.0093589298121938 0.0093589298121938
94 "140" "90" "143" "152" "150" 13 0.000319054425415698 0.000319054425415698
94 "140" "90" "143" "13" "152" 150 0.01203566310714 0.01203566310714
94 "140" "143" "90" "13" "152" 150 0.00338125525111942 0.00338125525111942
94 "140" "90" "150" "143" "152" 13 0.00052332546235964 0.00052332546235964
94 "140" "90" "150" "152" "143" 13 8.04442217640408e-05 8.04442217640408e-05
94 "140" "90" "150" "13" "143" 152 0.0186981166285678 0.0186981166285678
94 "140" "143" "90" "150" "152" 13 0.0145339187583923 0.0145339187583923
94 "140" "90" "143" "150" "152" 13 0.0165244770093009 0.0165244770093009
