"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.154083017965066 0.154083017965066
94 "140" "143" "90" "150" "13" 152 0.160249331027901 0.160249331027901
94 "140" "90" "150" "13" "152" 143 0.131210574790898 0.131210574790898
94 "140" "90" "150" "152" "13" 143 0.0159545033409186 0.0159545033409186
94 "140" "90" "150" "143" "13" 152 0.00708184587071389 0.00708184587071389
94 "140" "143" "90" "13" "150" 152 0.028045697410858 0.028045697410858
94 "140" "143" "90" "152" "13" 150 0.0128768838031825 0.0128768838031825
94 "140" "90" "143" "13" "150" 152 0.0321918077485014 0.0321918077485014
94 "140" "90" "143" "13" "152" 150 0.011896972428794 0.011896972428794
94 "140" "143" "90" "152" "150" 13 0.00133496851523274 0.00133496851523274
94 "140" "143" "90" "13" "152" 150 0.0103647142605345 0.0103647142605345
94 "140" "90" "150" "143" "152" 13 0.00146520949049253 0.00146520949049253
94 "140" "90" "150" "13" "143" 152 0.0109554460505022 0.0109554460505022
94 "140" "143" "90" "150" "152" 13 0.0195113955942155 0.0195113955942155
94 "140" "90" "143" "150" "152" 13 0.0187606069777825 0.0187606069777825
