"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.1221302356094 0.1221302356094
94 "140" "143" "90" "150" "13" 152 0.164017513829668 0.164017513829668
94 "140" "90" "150" "13" "152" 143 0.1151000405953 0.1151000405953
94 "140" "90" "150" "152" "13" 143 0.0145039269510844 0.0145039269510844
94 "140" "90" "150" "143" "13" 152 0.00540630828431588 0.00540630828431588
94 "140" "143" "90" "13" "150" 152 0.0190379718450232 0.0190379718450232
94 "140" "143" "90" "152" "13" 150 0.0142642746495097 0.0142642746495097
94 "140" "90" "143" "13" "150" 152 0.0236006628610707 0.0236006628610707
94 "140" "90" "143" "13" "152" 150 0.00893566299862366 0.00893566299862366
94 "140" "143" "90" "152" "150" 13 0.00140504632521937 0.00140504632521937
94 "140" "143" "90" "13" "152" 150 0.00720814078764797 0.00720814078764797
94 "140" "90" "150" "143" "152" 13 0.0014769112856903 0.0014769112856903
94 "140" "90" "150" "13" "143" 152 0.00928957020552616 0.00928957020552616
94 "140" "143" "90" "150" "152" 13 0.0200970076233981 0.0200970076233981
94 "140" "90" "143" "150" "152" 13 0.0149645743236814 0.0149645743236814
