"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
143 "90" "150" "13" "152" "140" 94 0.228110312873653 0.228110312873653
143 "94" "140" "90" "150" "13" 152 0.210859219943123 0.210859219943123
143 "94" "140" "90" "13" "150" 152 0.0131653162472341 0.0131653162472341
143 "94" "140" "90" "152" "13" 150 0.00572925002834116 0.00572925002834116
143 "90" "150" "13" "94" "140" 152 0.00160165338394427 0.00160165338394427
143 "90" "150" "13" "140" "94" 152 0.000497945215645276 0.000497945215645276
143 "90" "150" "13" "140" "152" 94 3.76181276233011e-05 3.76181276233011e-05
143 "90" "150" "13" "94" "152" 140 5.03664586145997e-06 5.03664586145997e-06
143 "94" "140" "90" "152" "150" 13 0.000413779168713528 0.000413779168713528
143 "94" "140" "90" "13" "152" 150 0.00444470078432263 0.00444470078432263
143 "94" "140" "90" "150" "152" 13 0.0201186778661329 0.0201186778661329
143 "90" "150" "13" "152" "94" 140 0.0798386095057786 0.0798386095057786
