"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.146313683019286 0.146313683019286
94 "140" "143" "90" "150" "13" 152 0.217324045415917 0.217324045415917
94 "140" "90" "150" "13" "152" 143 0.135239642766673 0.135239642766673
94 "140" "90" "150" "152" "13" 143 0.0136043191814259 0.0136043191814259
94 "140" "90" "150" "143" "13" 152 0.00778878685389029 0.00778878685389029
94 "140" "143" "90" "13" "150" 152 0.0175606516821115 0.0175606516821115
94 "140" "143" "90" "152" "13" 150 0.0195690109202279 0.0195690109202279
94 "140" "90" "143" "13" "150" 152 0.0290116144861457 0.0290116144861457
94 "140" "90" "143" "13" "152" 150 0.0128161198059676 0.0128161198059676
94 "140" "143" "90" "152" "150" 13 0.00197840549962743 0.00197840549962743
94 "140" "143" "90" "13" "152" 150 0.00775756261121848 0.00775756261121848
94 "140" "90" "150" "143" "152" 13 0.00169401510770191 0.00169401510770191
94 "140" "90" "150" "152" "143" 13 2.72086383628519e-05 2.72086383628519e-05
94 "140" "90" "150" "13" "143" 152 0.0114474500767066 0.0114474500767066
94 "140" "143" "90" "150" "152" 13 0.0223909622549733 0.0223909622549733
94 "140" "90" "143" "150" "152" 13 0.0150747430989567 0.0150747430989567
