"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.850299401197605 0.411428571428571 0.752166377816291 0.799668874172185 0.894645941278066 1
1 0.850299401197605 0.363809523809524 0.455639097744361 0.818352059925094 0.894645941278066 1
1 0.850299401197605 0.363809523809524 0.455639097744361 0.179775280898876 0.704433497536946 1
1 0.850299401197605 0.363809523809524 0.455639097744361 0.00187265917602996 0.90448343079922 1
1 0.850299401197605 0.411428571428571 0.752166377816291 0.134105960264901 0.704433497536946 1
1 0.850299401197605 0.411428571428571 0.752166377816291 0.0662251655629139 0.90448343079922 1
1 0.850299401197605 0.411428571428571 0.752166377816291 0.0662251655629139 0.0955165692007797 1
1 0.850299401197605 0.411428571428571 0.752166377816291 0.134105960264901 0.295566502463054 1
1 0.850299401197605 0.363809523809524 0.455639097744361 0.00187265917602996 0.0955165692007797 1
1 0.850299401197605 0.363809523809524 0.455639097744361 0.179775280898876 0.295566502463054 1
1 0.850299401197605 0.363809523809524 0.455639097744361 0.818352059925094 0.105354058721934 1
1 0.850299401197605 0.411428571428571 0.752166377816291 0.799668874172185 0.105354058721934 1
