"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.15898534317368 0.15898534317368
94 "140" "143" "90" "150" "13" 152 0.127885407689015 0.127885407689015
94 "140" "90" "150" "13" "152" 143 0.16836876633668 0.16836876633668
94 "140" "90" "150" "152" "13" 143 0.0341698400731417 0.0341698400731417
94 "140" "90" "150" "143" "13" 152 0.00387314713625531 0.00387314713625531
94 "140" "143" "90" "13" "150" 152 0.0145292603406428 0.0145292603406428
94 "140" "143" "90" "152" "13" 150 0.00298515468831632 0.00298515468831632
94 "140" "90" "143" "13" "150" 152 0.0362739998035819 0.0362739998035819
94 "140" "90" "143" "152" "13" 150 0.000377735847957866 0.000377735847957866
94 "140" "90" "143" "152" "150" 13 5.44195713159638e-05 5.44195713159638e-05
94 "140" "90" "143" "13" "152" 150 0.0125595625743609 0.0125595625743609
94 "140" "143" "90" "152" "150" 13 0.00043006465848625 0.00043006465848625
94 "140" "143" "90" "13" "152" 150 0.00503063228195377 0.00503063228195377
94 "140" "90" "150" "143" "152" 13 0.000350687366461749 0.000350687366461749
94 "140" "90" "150" "152" "143" 13 0.000324808365714275 0.000324808365714275
94 "140" "90" "150" "13" "143" 152 0.000584613772002362 0.000584613772002362
94 "140" "143" "90" "150" "152" 13 0.0261099374031739 0.0261099374031739
94 "140" "90" "143" "150" "152" 13 0.0324595075646264 0.0324595075646264
