"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
143 "90" "150" "13" "152" "140" 94 0.221664307253081 0.221664307253081
143 "94" "140" "90" "150" "13" 152 0.25090782547755 0.25090782547755
143 "94" "140" "90" "13" "150" 152 0.014415404827884 0.014415404827884
143 "94" "140" "90" "152" "13" 150 0.00740218532547906 0.00740218532547906
143 "90" "150" "13" "140" "94" 152 0.001460706311965 0.001460706311965
143 "90" "150" "13" "94" "140" 152 0.00101252405720039 0.00101252405720039
143 "90" "150" "13" "140" "152" 94 5.80797738355867e-05 5.80797738355867e-05
143 "94" "140" "90" "152" "150" 13 0.00026674541713438 0.00026674541713438
143 "94" "140" "90" "13" "152" 150 0.00523623020006291 0.00523623020006291
143 "94" "140" "90" "150" "152" 13 0.0203805995424003 0.0203805995424003
143 "90" "150" "13" "152" "94" 140 0.0699426212206324 0.0699426212206324
