"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.142816193777801 0.142816193777801
94 "140" "143" "90" "150" "13" 152 0.17399264775428 0.17399264775428
94 "140" "90" "150" "13" "152" 143 0.107691770282733 0.107691770282733
94 "140" "90" "150" "152" "13" 143 0.0139756870163135 0.0139756870163135
94 "140" "90" "150" "143" "13" 152 0.0070429595024215 0.0070429595024215
94 "140" "143" "90" "13" "150" 152 0.0310625582209716 0.0310625582209716
94 "140" "143" "90" "152" "13" 150 0.016389558106861 0.016389558106861
94 "140" "90" "143" "13" "150" 152 0.0234578202389745 0.0234578202389745
94 "140" "90" "143" "13" "152" 150 0.0101222101031191 0.0101222101031191
94 "140" "143" "90" "152" "150" 13 0.00166110386218186 0.00166110386218186
94 "140" "143" "90" "13" "152" 150 0.0134037066295974 0.0134037066295974
94 "140" "90" "150" "143" "152" 13 0.00231235011232385 0.00231235011232385
94 "140" "90" "150" "152" "143" 13 5.72774058045634e-05 5.72774058045634e-05
94 "140" "90" "150" "13" "143" 152 0.00924959990158439 0.00924959990158439
94 "140" "143" "90" "150" "152" 13 0.0219230736170392 0.0219230736170392
94 "140" "90" "143" "150" "152" 13 0.0179948404160029 0.0179948404160029
