"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.128955157688132 0.128955157688132
94 "140" "143" "90" "150" "13" 152 0.181342002645774 0.181342002645774
94 "140" "90" "150" "13" "152" 143 0.113737609307203 0.113737609307203
94 "140" "90" "150" "152" "13" 143 0.0121920943001461 0.0121920943001461
94 "140" "90" "150" "143" "13" 152 0.00604671497660425 0.00604671497660425
94 "140" "143" "90" "13" "150" 152 0.0264542414304363 0.0264542414304363
94 "140" "143" "90" "152" "13" 150 0.0143301281053307 0.0143301281053307
94 "140" "90" "143" "13" "150" 152 0.0274086400912249 0.0274086400912249
94 "140" "90" "143" "13" "152" 150 0.0114919634463207 0.0114919634463207
94 "140" "143" "90" "152" "150" 13 0.00163772892632351 0.00163772892632351
94 "140" "143" "90" "13" "152" 150 0.0110918007791291 0.0110918007791291
94 "140" "90" "150" "143" "152" 13 0.00126854160348341 0.00126854160348341
94 "140" "90" "150" "13" "143" 152 0.00989022689627852 0.00989022689627852
94 "140" "143" "90" "150" "152" 13 0.0210613743230328 0.0210613743230328
94 "140" "90" "143" "150" "152" 13 0.014977075400787 0.014977075400787
