"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
143 "90" "150" "13" "152" "140" 94 0.208031188810094 0.208031188810094
143 "94" "140" "90" "150" "13" 152 0.248816164392659 0.248816164392659
143 "94" "140" "90" "13" "150" 152 0.0115581024960633 0.0115581024960633
143 "94" "140" "90" "152" "13" 150 0.00196822997605664 0.00196822997605664
143 "90" "150" "13" "94" "140" 152 0.00158381056495062 0.00158381056495062
143 "90" "150" "13" "94" "152" 140 4.99624783896095e-06 4.99624783896095e-06
143 "94" "140" "90" "152" "150" 13 0.000104972265389688 0.000104972265389688
143 "94" "140" "90" "13" "152" 150 0.00399091431478419 0.00399091431478419
143 "94" "140" "90" "150" "152" 13 0.0217367281160873 0.0217367281160873
143 "90" "150" "13" "152" "94" 140 0.0890756851815578 0.0890756851815578
