"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.854166666666667 0.427435387673956 0.457792207792208 0.783636363636364 0.889279437609842 1
1 0.854166666666667 0.41351888667992 0.798882681564246 0.798969072164949 0.889279437609842 1
1 0.854166666666667 0.427435387673956 0.422077922077922 0.846153846153846 0.923913043478261 1
1 0.854166666666667 0.427435387673956 0.422077922077922 0.100334448160535 1 1
1 0.854166666666667 0.427435387673956 0.422077922077922 0.0535117056856187 0.755218216318786 1
1 0.854166666666667 0.41351888667992 0.798882681564246 0.132302405498282 0.690658499234303 1
1 0.854166666666667 0.41351888667992 0.798882681564246 0.0687285223367698 0.915492957746479 1
1 0.854166666666667 0.427435387673956 0.457792207792208 0.216363636363636 0.690658499234303 1
1 0.854166666666667 0.427435387673956 0.457792207792208 0.216363636363636 0.309341500765697 1
1 0.854166666666667 0.41351888667992 0.798882681564246 0.0687285223367698 0.0845070422535211 1
1 0.854166666666667 0.41351888667992 0.798882681564246 0.132302405498282 0.309341500765697 1
1 0.854166666666667 0.427435387673956 0.422077922077922 0.0535117056856187 0.244781783681214 1
1 0.854166666666667 0.427435387673956 0.422077922077922 0.846153846153846 0.0760869565217391 1
1 0.854166666666667 0.41351888667992 0.798882681564246 0.798969072164949 0.110720562390158 1
1 0.854166666666667 0.427435387673956 0.457792207792208 0.783636363636364 0.110720562390158 1
