"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.192181143935218 0.192181143935218
94 "140" "90" "143" "150" "13" 152 0.108617625938356 0.108617625938356
94 "140" "90" "143" "13" "150" 152 0.0255961405552217 0.0255961405552217
94 "140" "143" "90" "13" "150" 152 0.0308632440081421 0.0308632440081421
94 "140" "143" "90" "152" "13" 150 0.0158651014990078 0.0158651014990078
94 "140" "143" "90" "152" "150" 13 0.00169861900417642 0.00169861900417642
94 "140" "143" "90" "13" "152" 150 0.0107350413941364 0.0107350413941364
94 "140" "90" "143" "13" "152" 150 0.00890300541051189 0.00890300541051189
94 "140" "90" "143" "150" "152" 13 0.0128541569157817 0.0128541569157817
94 "140" "143" "90" "150" "152" 13 0.022743330643221 0.022743330643221
