"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.167314256519914 0.167314256519914
94 "140" "143" "90" "150" "13" 152 0.119711759696602 0.119711759696602
94 "140" "90" "150" "13" "152" 143 0.157223247409431 0.157223247409431
94 "140" "90" "150" "152" "13" 143 0.0223559540534525 0.0223559540534525
94 "140" "90" "150" "143" "13" 152 0.003615690015978 0.003615690015978
94 "140" "143" "90" "13" "150" 152 0.0363042999332693 0.0363042999332693
94 "140" "143" "90" "152" "13" 150 0.00232200840419223 0.00232200840419223
94 "140" "90" "143" "13" "150" 152 0.016850902566906 0.016850902566906
94 "140" "90" "143" "152" "13" 150 0.00348204858318552 0.00348204858318552
94 "140" "90" "143" "152" "150" 13 0.000554466334902152 0.000554466334902152
94 "140" "90" "143" "13" "152" 150 0.00938644440066383 0.00938644440066383
94 "140" "143" "90" "152" "150" 13 0.000369746561177107 0.000369746561177107
94 "140" "143" "90" "13" "152" 150 0.0202225543394869 0.0202225543394869
94 "140" "90" "150" "143" "152" 13 0.00117487156690469 0.00117487156690469
94 "140" "90" "150" "13" "143" 152 0.000545914053504971 0.000545914053504971
94 "140" "143" "90" "150" "152" 13 0.0168948047958915 0.0168948047958915
94 "140" "90" "143" "150" "152" 13 0.023612899105633 0.023612899105633
