"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.185304932115364 0.185304932115364
94 "140" "90" "143" "150" "13" 152 0.108173645611914 0.108173645611914
94 "140" "90" "143" "13" "150" 152 0.028482396835035 0.028482396835035
94 "140" "143" "90" "13" "150" 152 0.0313459664381744 0.0313459664381744
94 "140" "143" "90" "152" "13" 150 0.016341490363247 0.016341490363247
94 "140" "143" "90" "152" "150" 13 0.00153424472842712 0.00153424472842712
94 "140" "143" "90" "13" "152" 150 0.0115557977818435 0.0115557977818435
94 "140" "90" "143" "13" "152" 150 0.0105001330495604 0.0105001330495604
94 "140" "90" "143" "150" "152" 13 0.0126131325911125 0.0126131325911125
94 "140" "143" "90" "150" "152" 13 0.0216067015707638 0.0216067015707638
