"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.234555946989907 0.234555946989907
94 "140" "90" "143" "150" "13" 152 0.117547854456914 0.117547854456914
94 "140" "90" "143" "13" "150" 152 0.0307865751924792 0.0307865751924792
94 "140" "90" "143" "152" "13" 150 0.000651668737282384 0.000651668737282384
94 "140" "143" "90" "13" "150" 152 0.0275078325849884 0.0275078325849884
94 "140" "143" "90" "152" "13" 150 0.000511450393691225 0.000511450393691225
94 "140" "143" "90" "152" "150" 13 5.94167883331491e-05 5.94167883331491e-05
94 "140" "143" "90" "13" "152" 150 0.0147363388848152 0.0147363388848152
94 "140" "90" "143" "152" "150" 13 7.57063908915754e-05 7.57063908915754e-05
94 "140" "90" "143" "13" "152" 150 0.0164928081388281 0.0164928081388281
94 "140" "90" "143" "150" "152" 13 0.0151981064348334 0.0151981064348334
94 "140" "143" "90" "150" "152" 13 0.0303264254694021 0.0303264254694021
