"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.134881649372208 0.134881649372208
94 "140" "143" "90" "150" "13" 152 0.184434330205145 0.184434330205145
94 "140" "90" "150" "13" "152" 143 0.111904169451131 0.111904169451131
94 "140" "90" "150" "152" "13" 143 0.0149109312837348 0.0149109312837348
94 "140" "90" "150" "143" "13" 152 0.0070095943734966 0.0070095943734966
94 "140" "143" "90" "13" "150" 152 0.0239096420481802 0.0239096420481802
94 "140" "143" "90" "152" "13" 150 0.0171332982025643 0.0171332982025643
94 "140" "90" "143" "13" "150" 152 0.0251775427073676 0.0251775427073676
94 "140" "90" "143" "13" "152" 150 0.0155229962556703 0.0155229962556703
94 "140" "143" "90" "152" "150" 13 0.00172081160986454 0.00172081160986454
94 "140" "143" "90" "13" "152" 150 0.0147412830672991 0.0147412830672991
94 "140" "90" "150" "143" "152" 13 0.00222211368025794 0.00222211368025794
94 "140" "90" "150" "152" "143" 13 5.94061007320112e-05 5.94061007320112e-05
94 "140" "90" "150" "13" "143" 152 0.00985457460919938 0.00985457460919938
94 "140" "143" "90" "150" "152" 13 0.0234322304768832 0.0234322304768832
94 "140" "90" "143" "150" "152" 13 0.0171366029940101 0.0171366029940101
