"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.181410355708066 0.181410355708066
94 "140" "90" "143" "150" "13" 152 0.10998011059784 0.10998011059784
94 "140" "90" "150" "13" "152" 143 0.111654341463622 0.111654341463622
94 "140" "90" "150" "152" "13" 143 0.0130897060857424 0.0130897060857424
94 "140" "90" "150" "143" "13" 152 0.00590714941305297 0.00590714941305297
94 "140" "90" "143" "13" "150" 152 0.0198283427205364 0.0198283427205364
94 "140" "143" "90" "13" "150" 152 0.0214381322783027 0.0214381322783027
94 "140" "143" "90" "152" "13" 150 0.0159390803117905 0.0159390803117905
94 "140" "143" "90" "152" "150" 13 0.00150302731010306 0.00150302731010306
94 "140" "143" "90" "13" "152" 150 0.0134460829654845 0.0134460829654845
94 "140" "90" "143" "13" "152" 150 0.0124364164670367 0.0124364164670367
94 "140" "90" "150" "143" "152" 13 0.00184971345257214 0.00184971345257214
94 "140" "90" "150" "13" "143" 152 0.0100314447408723 0.0100314447408723
94 "140" "90" "143" "150" "152" 13 0.0126816032100889 0.0126816032100889
94 "140" "143" "90" "150" "152" 13 0.0209180927059002 0.0209180927059002
