"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.142830656449655 0.142830656449655
94 "140" "143" "90" "150" "13" 152 0.172567872885067 0.172567872885067
94 "140" "90" "150" "13" "152" 143 0.120417662924521 0.120417662924521
94 "140" "90" "150" "152" "13" 143 0.0162557750532217 0.0162557750532217
94 "140" "90" "150" "143" "13" 152 0.00610432524588125 0.00610432524588125
94 "140" "143" "90" "13" "150" 152 0.0236224301840578 0.0236224301840578
94 "140" "143" "90" "152" "13" 150 0.0168159215447296 0.0168159215447296
94 "140" "90" "143" "13" "150" 152 0.0254992185862353 0.0254992185862353
94 "140" "90" "143" "13" "152" 150 0.0152871528902916 0.0152871528902916
94 "140" "143" "90" "152" "150" 13 0.00161550337984302 0.00161550337984302
94 "140" "143" "90" "13" "152" 150 0.0141619909113162 0.0141619909113162
94 "140" "90" "150" "143" "152" 13 0.00191051400825291 0.00191051400825291
94 "140" "90" "150" "152" "143" 13 3.24466567928577e-05 3.24466567928577e-05
94 "140" "90" "150" "13" "143" 152 0.00937102435210282 0.00937102435210282
94 "140" "143" "90" "150" "152" 13 0.0223444456922895 0.0223444456922895
94 "140" "90" "143" "150" "152" 13 0.0184940093012502 0.0184940093012502
