"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.116762838600611 0.116762838600611
94 "140" "143" "90" "150" "13" 152 0.178961270065596 0.178961270065596
94 "140" "90" "150" "13" "152" 143 0.119152142854019 0.119152142854019
94 "140" "90" "150" "152" "13" 143 0.0106064842411388 0.0106064842411388
94 "140" "90" "150" "143" "13" 152 0.00619536940133974 0.00619536940133974
94 "140" "143" "90" "13" "150" 152 0.023402084113178 0.023402084113178
94 "140" "143" "90" "152" "13" 150 0.015330024594343 0.015330024594343
94 "140" "90" "143" "13" "150" 152 0.0213676095194525 0.0213676095194525
94 "140" "90" "143" "13" "152" 150 0.0121275621596893 0.0121275621596893
94 "140" "143" "90" "152" "150" 13 0.00153634233407359 0.00153634233407359
94 "140" "143" "90" "13" "152" 150 0.013282263956128 0.013282263956128
94 "140" "90" "150" "143" "152" 13 0.00234155693908904 0.00234155693908904
94 "140" "90" "150" "13" "143" 152 0.00941914172759042 0.00941914172759042
94 "140" "143" "90" "150" "152" 13 0.0204835188629297 0.0204835188629297
94 "140" "90" "143" "150" "152" 13 0.0133644212856121 0.0133644212856121
