"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.825327510917031 0.4282982791587 0.462686567164179 0.789568345323741 0.890070921985816 1
1 0.825327510917031 0.420650095602294 0.730550284629981 0.745200698080279 0.890070921985816 1
1 0.825327510917031 0.4282982791587 0.404643449419569 0.842281879194631 0.921146953405018 1
1 0.825327510917031 0.4282982791587 0.404643449419569 0.102348993288591 1 1
1 0.825327510917031 0.4282982791587 0.404643449419569 0.0553691275167785 0.756335282651072 1
1 0.825327510917031 0.420650095602294 0.730550284629981 0.18673647469459 0.66721044045677 1
1 0.825327510917031 0.420650095602294 0.730550284629981 0.0680628272251309 0.908023483365949 1
1 0.825327510917031 0.4282982791587 0.462686567164179 0.210431654676259 0.66721044045677 1
1 0.825327510917031 0.4282982791587 0.462686567164179 0.210431654676259 0.33278955954323 1
1 0.825327510917031 0.420650095602294 0.730550284629981 0.0680628272251309 0.0919765166340509 1
1 0.825327510917031 0.420650095602294 0.730550284629981 0.18673647469459 0.33278955954323 1
1 0.825327510917031 0.4282982791587 0.404643449419569 0.0553691275167785 0.243664717348928 1
1 0.825327510917031 0.4282982791587 0.404643449419569 0.842281879194631 0.0788530465949821 1
1 0.825327510917031 0.420650095602294 0.730550284629981 0.745200698080279 0.109929078014184 1
1 0.825327510917031 0.4282982791587 0.462686567164179 0.789568345323741 0.109929078014184 1
