"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
143 "90" "150" "13" "152" "140" 94 0.210413042621078 0.210413042621078
143 "94" "140" "90" "150" "13" 152 0.23882499401848 0.23882499401848
143 "94" "140" "90" "13" "150" 152 0.0134630224540211 0.0134630224540211
143 "94" "140" "90" "152" "13" 150 0.00177917929046747 0.00177917929046747
143 "90" "150" "13" "94" "140" 152 0.000964772441470082 0.000964772441470082
143 "90" "150" "13" "140" "94" 152 0.000460786837717054 0.000460786837717054
143 "90" "150" "13" "140" "152" 94 2.15993830179869e-05 2.15993830179869e-05
143 "94" "140" "90" "152" "150" 13 8.61427589425589e-05 8.61427589425589e-05
143 "94" "140" "90" "13" "152" 150 0.00472386752772669 0.00472386752772669
143 "94" "140" "90" "150" "152" 13 0.0223200928989234 0.0223200928989234
143 "90" "150" "13" "152" "94" 140 0.0664766480808352 0.0664766480808352
