"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
143 "94" "140" "90" "150" "13" 152 0.237118212026512 0.237118212026512
143 "90" "150" "13" "152" "140" 94 0.20361314609123 0.20361314609123
143 "90" "150" "13" "140" "94" 152 0.00163044356065838 0.00163044356065838
143 "90" "150" "13" "94" "140" 152 0.000847895999981662 0.000847895999981662
143 "94" "140" "90" "13" "150" 152 0.0136006403609823 0.0136006403609823
143 "94" "140" "90" "152" "13" 150 0.000421411417404403 0.000421411417404403
143 "94" "140" "90" "152" "150" 13 6.63090429042126e-05 6.63090429042126e-05
143 "94" "140" "90" "13" "152" 150 0.00737133943228814 0.00737133943228814
143 "90" "150" "13" "140" "152" 94 6.53484393049451e-05 6.53484393049451e-05
143 "90" "150" "13" "152" "94" 140 0.0376132659035524 0.0376132659035524
143 "94" "140" "90" "150" "152" 13 0.031615761603535 0.031615761603535
