"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.223084096518396 0.223084096518396
94 "140" "90" "143" "150" "13" 152 0.122211611614414 0.122211611614414
94 "140" "90" "143" "13" "150" 152 0.0265359144715334 0.0265359144715334
94 "140" "143" "90" "13" "150" 152 0.0236382519553947 0.0236382519553947
94 "140" "143" "90" "152" "13" 150 0.0194408798708841 0.0194408798708841
94 "140" "143" "90" "152" "150" 13 0.00211313911640045 0.00211313911640045
94 "140" "143" "90" "13" "152" 150 0.00977047747489646 0.00977047747489646
94 "140" "90" "143" "13" "152" 150 0.0109681779815672 0.0109681779815672
94 "140" "90" "143" "150" "152" 13 0.0135790679571571 0.0135790679571571
94 "140" "143" "90" "150" "152" 13 0.0247871218353773 0.0247871218353773
